Plot-Titel: GeN-2693 ,,,,,
Anz.,Date,Time,Temp,Event,Precip
12067,2021-07-05,13:42:42,,1099,0.193
12068,2021-07-05,13:45:52,20.043,,
12069,2021-07-05,13:46:53,,1100,0.193
12070,2021-07-05,13:54:20,,1101,0.193
12071,2021-07-05,13:55:52,19.377,,
12072,2021-07-05,14:05:52,19.092,,
12073,2021-07-05,14:15:52,19.472,,
12074,2021-07-05,14:25:52,20.805,,
12075,2021-07-05,14:35:52,21.855,,
12076,2021-07-05,14:45:52,22.525,,
12077,2021-07-05,14:55:52,23.869,,
12078,2021-07-05,15:05:52,23.388,,
12079,2021-07-05,15:15:52,22.812,,
12080,2021-07-05,15:25:52,23.581,,
12081,2021-07-05,15:35:52,24.931,,
12082,2021-07-05,15:45:52,25.708,,
12083,2021-07-05,15:55:52,26.683,,
12084,2021-07-05,16:05:52,26,,
12085,2021-07-05,16:15:52,25.319,,
12086,2021-07-05,16:25:52,24.255,,
12087,2021-07-05,16:35:52,23.484,,
12088,2021-07-05,16:45:52,23.292,,
12089,2021-07-05,16:55:52,24.255,,
12090,2021-07-05,17:05:52,25.513,,
12091,2021-07-05,17:15:52,26.292,,
12092,2021-07-05,17:25:52,26.585,,
12093,2021-07-05,17:35:52,26.195,,
12094,2021-07-05,17:45:52,25.902,,
12095,2021-07-05,17:55:52,25.222,,
12096,2021-07-05,18:05:52,24.158,,
12097,2021-07-05,18:15:52,24.641,,
12098,2021-07-05,18:25:52,24.931,,
12099,2021-07-05,18:35:52,25.61,,
12100,2021-07-05,18:45:52,26.292,,
12101,2021-07-05,18:55:52,26,,
12102,2021-07-05,19:05:52,24.835,,
12103,2021-07-05,19:15:52,23.773,,
12104,2021-07-05,19:25:52,23.196,,
12105,2021-07-05,19:35:52,22.717,,
12106,2021-07-05,19:45:52,22.238,,
12107,2021-07-05,19:55:52,21.855,,
12108,2021-07-05,20:05:52,21.473,,
12109,2021-07-05,20:15:52,21.187,,
12110,2021-07-05,20:25:52,20.71,,
12111,2021-07-05,20:35:52,20.329,,
12112,2021-07-05,20:45:52,19.948,,
12113,2021-07-05,20:55:52,19.758,,
12114,2021-07-05,21:05:52,19.472,,
12115,2021-07-05,21:15:52,19.092,,
12116,2021-07-05,21:25:52,18.616,,
12117,2021-07-05,21:35:52,17.95,,
12118,2021-07-05,21:45:52,17.475,,
12119,2021-07-05,21:55:52,17.189,,
12120,2021-07-05,22:05:52,17.094,,
12121,2021-07-05,22:15:52,16.999,,
12122,2021-07-05,22:25:52,17.094,,
12123,2021-07-05,22:35:52,17.094,,
12124,2021-07-05,22:45:52,16.808,,
12125,2021-07-05,22:55:52,16.523,,
12126,2021-07-05,23:05:52,16.618,,
12127,2021-07-05,23:15:52,16.713,,
12128,2021-07-05,23:25:52,16.713,,
12129,2021-07-05,23:35:52,16.618,,
12130,2021-07-05,23:45:52,16.713,,
12131,2021-07-05,23:55:52,16.713,,
12132,2021-07-06,0:05:52,16.713,,
12133,2021-07-06,0:15:52,16.523,,
12134,2021-07-06,0:25:52,16.618,,
12135,2021-07-06,0:35:52,16.046,,
12136,2021-07-06,0:45:52,15.282,,
12137,2021-07-06,0:55:52,14.9,,
12138,2021-07-06,1:05:52,14.613,,
12139,2021-07-06,1:15:52,14.134,,
12140,2021-07-06,1:25:52,13.75,,
12141,2021-07-06,1:35:52,13.365,,
12142,2021-07-06,1:45:52,13.173,,
12143,2021-07-06,1:55:52,13.076,,
12144,2021-07-06,2:05:52,13.076,,
12145,2021-07-06,2:15:52,13.75,,
12146,2021-07-06,2:25:52,14.23,,
12147,2021-07-06,2:35:52,14.996,,
12148,2021-07-06,2:45:52,15.473,,
12149,2021-07-06,2:55:52,15.664,,
12150,2021-07-06,3:05:52,15.951,,
12151,2021-07-06,3:15:52,16.141,,
12152,2021-07-06,3:25:52,16.332,,
12153,2021-07-06,3:35:52,16.618,,
12154,2021-07-06,3:45:52,16.808,,
12155,2021-07-06,3:55:52,16.618,,
12156,2021-07-06,4:05:52,16.523,,
12157,2021-07-06,4:15:52,16.618,,
12158,2021-07-06,4:25:52,16.903,,
12159,2021-07-06,4:35:52,17.094,,
12160,2021-07-06,4:45:52,17.094,,
12161,2021-07-06,4:55:52,16.999,,
12162,2021-07-06,5:05:52,16.903,,
12163,2021-07-06,5:15:52,16.903,,
12164,2021-07-06,5:25:52,17.094,,
12165,2021-07-06,5:35:52,17.284,,
12166,2021-07-06,5:45:52,17.475,,
12167,2021-07-06,5:55:52,17.76,,
12168,2021-07-06,6:05:52,18.426,,
12169,2021-07-06,6:15:52,18.996,,
12170,2021-07-06,6:25:52,19.092,,
12171,2021-07-06,6:35:52,19.472,,
12172,2021-07-06,6:45:52,19.948,,
12173,2021-07-06,6:55:52,20.138,,
12174,2021-07-06,7:05:52,19.662,,
12175,2021-07-06,7:15:52,19.662,,
12176,2021-07-06,7:25:52,21.091,,
12177,2021-07-06,7:35:52,22.142,,
12178,2021-07-06,7:45:52,23.004,,
12179,2021-07-06,7:55:52,23.773,,
12180,2021-07-06,8:05:52,24.448,,
12181,2021-07-06,8:15:52,25.222,,
12182,2021-07-06,8:25:52,25.416,,
12183,2021-07-06,8:35:52,26.195,,
12184,2021-07-06,8:45:52,26.879,,
12185,2021-07-06,8:55:52,27.272,,
12186,2021-07-06,9:05:52,27.075,,
12187,2021-07-06,9:15:52,26.585,,
12188,2021-07-06,9:25:52,27.567,,
12189,2021-07-06,9:35:52,27.468,,
12190,2021-07-06,9:45:52,26.488,,
12191,2021-07-06,9:55:52,26.097,,
12192,2021-07-06,10:05:52,28.06,,
12193,2021-07-06,10:15:52,29.352,,
12194,2021-07-06,10:25:52,28.555,,
12195,2021-07-06,10:35:52,26.39,,
12196,2021-07-06,10:45:52,23.773,,
12197,2021-07-06,10:55:52,21.855,,
12198,2021-07-06,11:02:07,,1102,0.193
12199,2021-07-06,11:05:52,20.234,,
12200,2021-07-06,11:09:00,,1103,0.193
12201,2021-07-06,11:10:35,,1104,0.193
12202,2021-07-06,11:11:55,,1105,0.193
12203,2021-07-06,11:12:31,,1106,0.193
12204,2021-07-06,11:13:40,,1107,0.193
12205,2021-07-06,11:15:52,18.901,,
12206,2021-07-06,11:16:25,,1108,0.193
12207,2021-07-06,11:24:50,,1109,0.193
12208,2021-07-06,11:25:52,18.426,,
12209,2021-07-06,11:31:51,,1110,0.193
12210,2021-07-06,11:35:52,18.236,,
12211,2021-07-06,11:45:52,18.236,,
12212,2021-07-06,11:55:52,18.521,,
12213,2021-07-06,12:05:52,18.616,,
12214,2021-07-06,12:15:52,18.806,,
12215,2021-07-06,12:25:52,18.996,,
12216,2021-07-06,12:35:52,19.187,,
12217,2021-07-06,12:45:52,19.567,,
12218,2021-07-06,12:55:52,20.234,,
12219,2021-07-06,13:05:52,20.805,,
12220,2021-07-06,13:15:52,20.71,,
12221,2021-07-06,13:25:52,20.138,,
12222,2021-07-06,13:35:52,19.853,,
12223,2021-07-06,13:43:50,,1111,0.193
12224,2021-07-06,13:45:52,19.662,,
12225,2021-07-06,13:55:52,19.282,,
12226,2021-07-06,14:01:10,,1112,0.193
12227,2021-07-06,14:05:52,18.996,,
12228,2021-07-06,14:15:52,18.996,,
12229,2021-07-06,14:25:52,19.092,,
12230,2021-07-06,14:29:52,,1113,0.193
12231,2021-07-06,14:35:52,18.901,,
12232,2021-07-06,14:40:44,,1114,0.193
12233,2021-07-06,14:45:52,18.711,,
12234,2021-07-06,14:50:54,,1115,0.193
12235,2021-07-06,14:55:52,18.616,,
12236,2021-07-06,14:56:06,,1116,0.193
12237,2021-07-06,15:01:49,,1117,0.193
12238,2021-07-06,15:05:52,18.616,,
12239,2021-07-06,15:08:16,,1118,0.193
12240,2021-07-06,15:13:01,,1119,0.193
12241,2021-07-06,15:15:52,18.616,,
12242,2021-07-06,15:16:26,,1120,0.193
12243,2021-07-06,15:22:39,,1121,0.193
12244,2021-07-06,15:25:52,18.521,,
12245,2021-07-06,15:34:50,,1122,0.193
12246,2021-07-06,15:35:52,18.521,,
12247,2021-07-06,15:45:52,18.426,,
12248,2021-07-06,15:55:52,18.426,,
12249,2021-07-06,16:03:07,,1123,0.193
12250,2021-07-06,16:05:52,18.521,,
12251,2021-07-06,16:15:52,18.521,,
12252,2021-07-06,16:24:38,,1124,0.193
12253,2021-07-06,16:25:52,18.521,,
12254,2021-07-06,16:35:52,18.521,,
12255,2021-07-06,16:36:21,,1125,0.193
12256,2021-07-06,16:45:52,18.521,,
12257,2021-07-06,16:55:52,18.616,,
12258,2021-07-06,17:05:52,18.711,,
12259,2021-07-06,17:15:52,18.901,,
12260,2021-07-06,17:25:52,18.996,,
12261,2021-07-06,17:30:44,,1126,0.193
12262,2021-07-06,17:35:52,18.901,,
12263,2021-07-06,17:45:52,18.901,,
12264,2021-07-06,17:55:52,18.806,,
12265,2021-07-06,18:05:52,18.711,,
12266,2021-07-06,18:15:52,18.521,,
12267,2021-07-06,18:25:52,18.426,,
12268,2021-07-06,18:35:52,18.426,,
12269,2021-07-06,18:41:09,,1127,0.193
12270,2021-07-06,18:45:52,18.521,,
12271,2021-07-06,18:55:52,18.521,,
12272,2021-07-06,19:05:52,18.426,,
12273,2021-07-06,19:15:52,18.236,,
12274,2021-07-06,19:25:52,18.045,,
12275,2021-07-06,19:35:52,17.855,,
12276,2021-07-06,19:45:52,17.57,,
12277,2021-07-06,19:55:52,17.475,,
12278,2021-07-06,19:59:04,,1128,0.193
12279,2021-07-06,20:05:52,17.284,,
12280,2021-07-06,20:07:02,,1129,0.193
12281,2021-07-06,20:15:52,17.094,,
12282,2021-07-06,20:22:48,,1130,0.193
12283,2021-07-06,20:25:52,16.903,,
12284,2021-07-06,20:33:38,,1131,0.193
12285,2021-07-06,20:35:52,16.618,,
12286,2021-07-06,20:40:35,,1132,0.193
12287,2021-07-06,20:44:22,,1133,0.193
12288,2021-07-06,20:45:52,16.332,,
12289,2021-07-06,20:48:14,,1134,0.193
12290,2021-07-06,20:54:03,,1135,0.193
12291,2021-07-06,20:55:52,16.141,,
12292,2021-07-06,20:59:08,,1136,0.193
12293,2021-07-06,21:05:52,15.951,,
12294,2021-07-06,21:15:52,15.76,,
12295,2021-07-06,21:22:32,,1137,0.193
12296,2021-07-06,21:25:52,15.664,,
12297,2021-07-06,21:35:32,,1138,0.193
12298,2021-07-06,21:35:52,15.473,,
12299,2021-07-06,21:45:52,15.187,,
12300,2021-07-06,21:47:02,,1139,0.193
12301,2021-07-06,21:53:18,,1140,0.193
12302,2021-07-06,21:55:52,14.996,,
12303,2021-07-06,21:59:43,,1141,0.193
12304,2021-07-06,22:05:52,14.709,,
12305,2021-07-06,22:08:38,,1142,0.193
12306,2021-07-06,22:15:52,14.517,,
12307,2021-07-06,22:23:12,,1143,0.193
12308,2021-07-06,22:25:52,14.421,,
12309,2021-07-06,22:33:00,,1144,0.193
12310,2021-07-06,22:35:52,14.421,,
12311,2021-07-06,22:42:21,,1145,0.193
12312,2021-07-06,22:45:52,14.421,,
12313,2021-07-06,22:55:52,14.421,,
12314,2021-07-06,22:56:44,,1146,0.193
12315,2021-07-06,23:05:52,14.421,,
12316,2021-07-06,23:10:22,,1147,0.193
12317,2021-07-06,23:15:52,14.421,,
12318,2021-07-06,23:25:52,14.421,,
12319,2021-07-06,23:35:52,14.421,,
12320,2021-07-06,23:45:52,14.421,,
12321,2021-07-06,23:55:52,14.517,,
12322,2021-07-07,0:05:52,14.613,,
12323,2021-07-07,0:15:52,14.709,,
12324,2021-07-07,0:25:52,14.804,,
12325,2021-07-07,0:35:52,14.804,,
12326,2021-07-07,0:45:52,14.804,,
12327,2021-07-07,0:55:52,14.804,,
12328,2021-07-07,1:05:52,14.709,,
12329,2021-07-07,1:15:52,14.709,,
12330,2021-07-07,1:25:52,14.613,,
12331,2021-07-07,1:35:52,14.613,,
12332,2021-07-07,1:45:52,14.613,,
12333,2021-07-07,1:55:52,14.613,,
12334,2021-07-07,2:05:52,14.613,,
12335,2021-07-07,2:15:52,14.613,,
12336,2021-07-07,2:25:52,14.613,,
12337,2021-07-07,2:35:52,14.613,,
12338,2021-07-07,2:45:52,14.613,,
12339,2021-07-07,2:55:52,14.517,,
12340,2021-07-07,3:05:52,14.517,,
12341,2021-07-07,3:15:52,14.517,,
12342,2021-07-07,3:25:52,14.517,,
12343,2021-07-07,3:35:52,14.613,,
12344,2021-07-07,3:45:52,14.709,,
12345,2021-07-07,3:54:03,,1148,0.193
12346,2021-07-07,3:55:52,14.709,,
12347,2021-07-07,4:05:52,14.804,,
12348,2021-07-07,4:15:52,14.804,,
12349,2021-07-07,4:25:52,14.804,,
12350,2021-07-07,4:35:52,14.804,,
12351,2021-07-07,4:45:52,14.804,,
12352,2021-07-07,4:55:52,14.804,,
12353,2021-07-07,5:05:52,14.804,,
12354,2021-07-07,5:15:52,14.804,,
12355,2021-07-07,5:25:52,14.804,,
12356,2021-07-07,5:35:52,14.804,,
12357,2021-07-07,5:45:52,14.709,,
12358,2021-07-07,5:55:52,14.613,,
12359,2021-07-07,6:05:52,14.613,,
12360,2021-07-07,6:15:52,14.613,,
12361,2021-07-07,6:25:52,14.613,,
12362,2021-07-07,6:35:52,14.613,,
12363,2021-07-07,6:45:52,14.613,,
12364,2021-07-07,6:55:52,14.9,,
12365,2021-07-07,7:05:52,15.187,,
12366,2021-07-07,7:15:52,15.187,,
12367,2021-07-07,7:25:52,15.282,,
12368,2021-07-07,7:35:52,15.378,,
12369,2021-07-07,7:45:52,15.473,,
12370,2021-07-07,7:55:52,15.569,,
12371,2021-07-07,8:05:52,15.473,,
12372,2021-07-07,8:15:52,15.473,,
12373,2021-07-07,8:25:52,15.378,,
12374,2021-07-07,8:35:52,15.664,,
12375,2021-07-07,8:45:52,15.951,,
12376,2021-07-07,8:55:52,16.237,,
12377,2021-07-07,9:05:52,16.713,,
12378,2021-07-07,9:15:52,17.189,,
12379,2021-07-07,9:25:52,17.57,,
12380,2021-07-07,9:35:52,18.045,,
12381,2021-07-07,9:45:52,18.996,,
12382,2021-07-07,9:55:52,19.758,,
12383,2021-07-07,10:05:52,19.853,,
12384,2021-07-07,10:15:52,19.853,,
12385,2021-07-07,10:25:52,19.758,,
12386,2021-07-07,10:35:52,19.377,,
12387,2021-07-07,10:45:52,18.996,,
12388,2021-07-07,10:55:52,19.758,,
12389,2021-07-07,11:05:52,20.329,,
12390,2021-07-07,11:15:52,20.71,,
12391,2021-07-07,11:25:52,21.473,,
12392,2021-07-07,11:35:52,21.569,,
12393,2021-07-07,11:45:52,21.282,,
12394,2021-07-07,11:55:52,21.187,,
12395,2021-07-07,12:05:52,21.187,,
12396,2021-07-07,12:15:52,22.525,,
12397,2021-07-07,12:25:52,23.966,,
12398,2021-07-07,12:35:52,23.292,,
12399,2021-07-07,12:45:52,22.525,,
12400,2021-07-07,12:55:52,22.621,,
12401,2021-07-07,13:05:52,23.196,,
12402,2021-07-07,13:15:52,23.196,,
12403,2021-07-07,13:25:52,23.196,,
12404,2021-07-07,13:35:52,23.484,,
12405,2021-07-07,13:45:52,23.292,,
12406,2021-07-07,13:55:52,23.773,,
12407,2021-07-07,14:05:52,24.835,,
12408,2021-07-07,14:15:52,25.61,,
12409,2021-07-07,14:25:52,25.513,,
12410,2021-07-07,14:35:52,25.222,,
12411,2021-07-07,14:45:52,25.513,,
12412,2021-07-07,14:55:52,26.097,,
12413,2021-07-07,15:05:52,26,,
12414,2021-07-07,15:15:52,26.488,,
12415,2021-07-07,15:25:52,26.195,,
12416,2021-07-07,15:35:52,26.097,,
12417,2021-07-07,15:45:52,26.879,,
12418,2021-07-07,15:55:52,26.097,,
12419,2021-07-07,16:05:52,25.125,,
12420,2021-07-07,16:15:52,24.641,,
12421,2021-07-07,16:25:52,24.158,,
12422,2021-07-07,16:35:52,23.581,,
12423,2021-07-07,16:45:52,23.388,,
12424,2021-07-07,16:55:52,23.581,,
12425,2021-07-07,17:05:52,24.062,,
12426,2021-07-07,17:15:52,23.869,,
12427,2021-07-07,17:25:52,24.835,,
12428,2021-07-07,17:35:52,26.585,,
12429,2021-07-07,17:45:52,26.683,,
12430,2021-07-07,17:55:52,25.125,,
12431,2021-07-07,18:05:52,25.416,,
12432,2021-07-07,18:15:52,26.097,,
